Replication,Phoenix_Avg,Denver_Avg,Chicago_Avg,Atlanta_Avg
5179,12.7719,95.8947,165.1111,126.2222
5180,13.7018,98.5556,165.2456,122.4971
5181,13.5439,96.7661,166.5789,123.1111
5182,13.0585,98.3158,163.8538,124.7719
5183,13.0409,98.1228,165.5146,123.3216
5184,12.8830,98.4971,164.8713,123.7485
5185,11.9591,96.4211,165.3684,126.2515
5186,12.5322,99.5205,166.0000,121.9474
5187,12.0409,101.2105,166.1345,120.6140
5188,13.2515,97.8070,165.7602,123.1813
5189,13.1637,99.0643,163.6901,124.0819
5190,13.4035,97.7368,164.6023,124.2573
5191,12.2924,97.1228,164.7778,125.8070
5192,12.3041,96.5965,167.3977,123.7018
5193,12.0058,98.8830,164.2105,124.9006
5194,12.1404,99.2047,166.4094,122.2456
5195,12.7778,97.0117,165.4561,124.7544
5196,13.6901,96.9240,163.3333,126.0526
5197,13.5731,97.2632,165.3216,123.8421
5198,12.8713,94.6433,165.8480,126.6374
5199,12.7719,97.1696,167.3099,122.7485
5200,11.9064,100.4035,165.1696,122.5205
5201,12.0234,97.9942,166.2632,123.7193
5202,13.5322,97.1520,164.4327,124.8830
5203,11.8421,95.9006,167.2222,125.0351
5204,13.4152,97.9532,164.8421,123.7895
5205,13.6023,98.9064,164.8538,122.6374
5206,13.7602,98.5263,165.0234,122.6901
5207,12.7076,98.8947,161.9181,126.4795
5208,12.8713,97.2047,165.1287,124.7953
5209,12.6842,97.9006,163.1053,126.3099
5210,12.5322,97.6725,167.3743,122.4211
5211,12.6901,94.8947,167.1637,125.2515
5212,11.6667,98.8947,165.2339,124.2047
5213,11.9591,98.2924,164.8421,124.9064
5214,11.3333,98.7836,165.8538,124.0292
5215,12.4444,98.1111,164.8480,124.5965
5216,12.3860,95.9591,165.6725,125.9825
5217,12.0994,97.9825,165.4211,124.4971
5218,13.3450,99.0760,165.9942,121.5848
5219,12.5439,98.2222,166.1754,123.0585
5220,12.6842,96.3801,165.2515,125.6842
5221,13.1462,97.7953,164.4795,124.5789
5222,13.3041,99.4211,162.4678,124.8070
5223,11.9942,99.7661,164.1754,124.0643
5224,11.9298,98.6491,165.4211,124.0000
5225,11.3450,98.3158,166.0936,124.2456
5226,12.3099,97.6667,166.3216,123.7018
5227,12.7135,98.3333,164.3333,124.6199
5228,11.2924,99.5380,164.9357,124.2339
5229,11.9766,99.6023,164.2573,124.1637
5230,12.4386,97.8012,167.3918,122.3684
5231,12.5322,96.7953,166.4971,124.1754
5232,12.1287,97.6433,165.0936,125.1345
5233,13.5848,95.6199,166.0175,124.7778
5234,11.8363,99.7193,163.3918,125.0526
5235,11.7661,100.0175,166.3860,121.8304
5236,12.6608,99.0877,163.1228,125.1287
5237,11.7953,96.9357,165.2865,125.9825
5238,11.8421,98.7427,163.5088,125.9064
5239,12.3275,98.3860,164.7661,124.5205
5240,12.4152,96.9532,165.6491,124.9825
5241,13.0936,96.3743,166.1287,124.4035
5242,12.2749,97.8538,165.3977,124.4737
5243,12.0292,99.1754,164.8830,123.9123
5244,13.3158,97.0292,163.1579,126.4971
5245,11.9415,98.5848,167.4269,122.0468
5246,13.5789,98.2164,162.4269,125.7778
5247,12.0526,95.6433,164.5965,127.7076
5248,12.6316,96.3216,167.4737,123.5731
5249,12.8889,96.7076,164.4503,125.9532
5250,10.9123,99.8655,166.1579,123.0643
5251,12.1988,97.5906,167.1988,123.0117
5252,13.3041,98.5322,164.7251,123.4386
5253,11.8713,96.5556,164.5380,127.0351
5254,12.8129,97.7661,165.5029,123.9181
5255,12.3041,97.2573,166.1345,124.3041
5256,11.8538,98.7076,166.0234,123.4152
5257,12.3216,96.8830,165.4152,125.3801
5258,12.3392,99.0702,163.9942,124.5965
5259,12.6023,96.7953,166.7427,123.8596
5260,12.0877,96.3626,167.4094,124.1404
5261,12.1988,99.0292,164.7895,123.9825
5262,11.9532,98.8480,163.9298,125.2690
5263,11.7836,96.1696,165.2982,126.7485
5264,13.1228,99.0292,166.0994,121.7485
5265,12.1345,95.8304,166.6608,125.3743
5266,12.1754,97.4561,164.1871,126.1813
5267,12.6667,98.1228,162.7368,126.4737
5268,13.0702,99.3801,164.3684,123.1813
5269,11.8889,97.8246,165.2807,125.0058
5270,12.6608,100.4035,164.6491,122.2865
5271,11.8012,97.5614,164.4971,126.1404
5272,12.6257,97.8655,164.4620,125.0468
5273,12.7368,96.2749,165.8889,125.0994
5274,12.8772,97.7018,165.6257,123.7953
5275,12.1988,98.1579,167.5146,122.1287
5276,12.5088,97.0058,164.7310,125.7544
5277,12.6550,98.9181,164.9357,123.4912
5278,12.2398,100.3860,164.7895,122.5848
5279,13.1579,96.1462,165.2281,125.4678
5280,12.2632,99.0058,163.8363,124.8947
5281,11.3041,97.9883,166.9298,123.7778
5282,13.1404,97.4444,166.0117,123.4035
5283,12.5439,97.0702,165.5731,124.8129
5284,12.6433,95.3626,166.5263,125.4678
5285,12.2573,98.2982,163.8070,125.6374
5286,12.8187,95.8187,166.1696,125.1930
5287,12.0175,97.9883,164.4035,125.5906
5288,13.6608,97.4620,163.1520,125.7251
5289,11.6257,98.6608,163.1404,126.5731
5290,11.5439,97.2339,166.5848,124.6374
5291,12.5731,98.5088,162.9766,125.9415
5292,12.8889,98.2749,166.0000,122.8363
5293,12.2865,96.6316,166.8129,124.2690
5294,12.7251,97.0643,165.2105,125.0000
5295,12.0468,98.0175,166.6667,123.2690
5296,11.8421,98.1520,167.1053,122.9006
5297,11.7427,97.8012,167.0000,123.4561
5298,12.7661,97.9006,166.4620,122.8713
5299,12.8655,96.0877,165.0585,125.9883
5300,12.0877,97.5965,166.6784,123.6374
5301,12.9415,98.0526,165.1404,123.8655
5302,12.6608,96.9942,166.8655,123.4795
5303,13.0936,98.9064,164.6316,123.3684
5304,12.0234,101.1462,163.2982,123.5322
5305,12.4678,96.7368,166.9825,123.8129
5306,11.7076,95.4561,167.7135,125.1228
5307,12.4678,97.4152,166.0175,124.0994
5308,11.5088,99.3275,167.5848,121.5789
5309,11.7251,98.5205,166.0117,123.7427
5310,13.2632,97.7602,166.1930,122.7836
5311,12.8713,96.5848,164.3509,126.1930
5312,12.3743,98.6667,166.5906,122.3684
5313,12.2456,99.7076,164.5906,123.4561
5314,11.9825,98.1754,165.5146,124.3275
5315,12.2690,97.4503,165.4503,124.8304
5316,12.8187,99.2573,165.4152,122.5088
5317,12.0585,95.2105,168.3801,124.3509
5318,12.7719,96.7719,166.8421,123.6140
5319,12.2398,99.8012,165.4094,122.5497
5320,13.0702,100.1871,164.1111,122.6316
5321,12.9825,97.9766,165.1520,123.8889
5322,12.4912,100.2222,164.5146,122.7719
5323,12.7076,97.1988,165.5029,124.5906
5324,13.2281,94.4327,167.1754,125.1637
5325,13.2865,97.4795,164.7544,124.4795
5326,12.5673,97.2749,163.3158,126.8421
5327,12.1988,95.5848,168.2632,123.9532
5328,12.2456,98.5263,164.3509,124.8772
5329,12.8830,99.1345,165.1462,122.8363
5330,11.7602,96.6257,167.3743,124.2398
5331,13.1053,99.0351,165.0819,122.7778
5332,13.1111,95.9883,166.0409,124.8596
5333,12.0175,98.7895,167.0585,122.1345
5334,12.2807,97.9181,164.8363,124.9649
5335,12.4503,97.2982,165.9766,124.2749
5336,12.8421,99.3450,165.3860,122.4269
5337,12.7836,97.3216,168.0819,121.8129
5338,13.1053,97.7018,164.7485,124.4444
5339,11.9181,98.8772,166.4152,122.7895
5340,12.1462,96.7485,165.5205,125.5848
5341,13.2982,97.1696,165.0468,124.4854
5342,12.4444,95.8596,165.9532,125.7427
5343,12.1579,99.3743,164.6257,123.8421
5344,11.7076,98.6842,166.2690,123.3392
5345,12.9708,97.2105,164.1930,125.6257
5346,12.6901,98.0877,167.5263,121.6959
5347,13.1170,97.1287,164.9181,124.8363
5348,13.4737,95.4561,167.4152,123.6550
5349,12.9766,99.4620,164.3509,123.2105
5350,12.7602,95.0819,165.0877,127.0702
5351,11.8421,98.7953,166.0234,123.3392
5352,12.7310,98.3450,164.8947,124.0292
5353,12.3275,96.6257,165.8480,125.1988
5354,11.9883,98.9591,165.4971,123.5556
5355,11.5322,98.0468,165.1053,125.3158
5356,13.0058,96.8129,165.6901,124.4912
5357,12.2749,100.6374,162.5848,124.5029
5358,12.2515,97.8246,167.0234,122.9006
5359,11.0409,97.9006,167.1462,123.9123
5360,13.4620,97.4035,164.5497,124.5848
5361,12.7310,97.9883,165.3041,123.9766
5362,12.4737,97.7544,166.3333,123.4386
5363,11.8772,96.4912,167.0877,124.5439
5364,12.0760,99.5439,165.3275,123.0526
5365,12.7018,97.7018,164.0292,125.5673
5366,11.4737,96.6023,166.6608,125.2632
5367,12.6725,98.5205,163.9649,124.8421
5368,11.9825,98.5146,168.3918,121.1111
5369,13.2398,99.2164,164.6199,122.9240
5370,11.8187,98.4269,165.6316,124.1228
5371,12.8304,94.9298,166.2105,126.0292
5372,14.0234,96.0643,165.8830,124.0292
5373,13.2515,96.7953,165.2924,124.6608
5374,13.0936,97.0526,167.3158,122.5380
5375,12.2515,98.2105,164.1228,125.4152
5376,12.4386,100.2105,163.4620,123.8889
5377,12.7602,94.4620,166.3509,126.4269
5378,11.4094,98.0877,165.8304,124.6725
5379,13.1579,97.0292,165.2632,124.5497
5380,12.0468,99.1170,163.5322,125.3041
5381,12.0351,97.9181,168.0117,122.0351
5382,11.4912,97.9006,165.9766,124.6316
5383,13.2865,96.9006,167.1404,122.6725
5384,11.5906,100.2982,165.5965,122.5146
5385,12.7368,97.7602,165.4620,124.0409
5386,12.6374,99.5439,164.6433,123.1754
5387,12.0058,95.2515,168.4503,124.2924
5388,12.8772,98.1345,167.2865,121.7018
5389,11.2865,100.1637,165.4094,123.1404
5390,12.9883,98.9415,164.6784,123.3918
5391,12.5088,96.4035,166.4971,124.5906
5392,14.3392,101.0702,162.7018,121.8889
5393,11.4912,97.0585,166.3275,125.1228
5394,11.7836,97.6959,166.4912,124.0292
5395,11.3333,97.4503,165.5848,125.6316
5396,12.5848,99.8480,164.3099,123.2573
5397,13.0819,97.6901,164.6257,124.6023
5398,12.7485,98.9298,165.7778,122.5439
5399,11.7895,100.1696,163.0994,124.9415
5400,11.8655,99.8480,163.9181,124.3684
5401,12.8655,99.3392,164.0877,123.7076
5402,11.2632,98.4152,164.7836,125.5380
5403,13.5848,96.2281,164.3860,125.8012
5404,12.6491,97.5263,163.5497,126.2749
5405,13.1813,94.4327,164.6901,127.6959
5406,12.3977,98.6550,164.4561,124.4912
5407,12.5380,95.8772,165.5380,126.0468
5408,12.7602,98.6023,164.9942,123.6433
5409,12.4327,96.0760,165.5322,125.9591
5410,13.0760,98.2982,162.6257,126.0000
5411,13.0585,97.9181,165.8655,123.1579
5412,13.4152,99.3275,164.9649,122.2924
5413,12.1520,97.4503,165.6725,124.7251
5414,12.6491,97.9474,162.7135,126.6901
5415,12.5205,99.1404,164.1637,124.1754
5416,12.2749,96.4561,166.1462,125.1228
5417,13.5439,100.1696,163.6608,122.6257
5418,11.2222,97.1754,166.3158,125.2865
5419,12.4211,98.1462,165.5848,123.8480
5420,12.5965,95.0643,165.9766,126.3626
5421,13.3275,97.6725,167.0234,121.9766
5422,13.0058,95.0585,165.7427,126.1930
5423,12.4854,97.4678,165.5029,124.5439
5424,13.3626,97.3860,164.5906,124.6608
5425,11.6374,96.1696,167.3684,124.8246
5426,13.0994,98.7368,163.3977,124.7661
5427,12.4795,98.3216,162.9766,126.2222
5428,12.4620,97.9825,165.9591,123.5965
5429,13.0877,98.7135,165.1170,123.0819
5430,11.5556,98.9883,166.0234,123.4327
5431,11.5439,99.1053,165.8596,123.4912
5432,11.4269,100.4503,165.6140,122.5088
5433,12.2164,97.9123,165.6199,124.2515
5434,11.4503,95.7135,168.2807,124.5556
5435,12.9298,97.6433,165.9415,123.4854
5436,12.2573,99.1228,167.4327,121.1871
5437,11.7836,98.8187,164.4152,124.9825
5438,13.1813,96.2573,162.2573,128.3041
5439,13.0877,97.1170,164.5029,125.2924
5440,12.3041,97.7953,164.2807,125.6199
5441,13.8772,97.6374,163.6257,124.8596
5442,13.1754,97.1930,166.6023,123.0292
5443,11.1287,99.1111,165.2632,124.4971
5444,12.7719,96.7778,165.3041,125.1462
5445,12.8772,97.4678,165.5029,124.1520
5446,13.2924,97.7427,165.9825,122.9825
5447,12.5556,97.3392,165.7661,124.3392
5448,13.2515,99.1462,164.5614,123.0409
5449,12.5263,97.2924,164.9883,125.1930
5450,12.0643,96.7544,163.9240,127.2573
5451,12.0819,97.8538,167.1404,122.9240
5452,13.2047,96.6082,166.5614,123.6257
5453,12.6550,97.5088,163.9883,125.8480
5454,10.9181,99.0702,164.0994,125.9123
5455,12.7485,96.3333,165.9006,125.0175
5456,12.9708,98.0058,165.1462,123.8772
5457,12.6374,98.7427,164.4386,124.1813
5458,11.3567,98.8304,164.8304,124.9825
5459,12.5673,97.1404,163.8070,126.4854
5460,10.9766,99.3626,166.8421,122.8187
5461,13.1462,97.3918,163.2515,126.2105
5462,13.4035,98.3918,162.4444,125.7602
5463,12.3216,96.7602,166.9240,123.9942
5464,12.9942,97.6784,163.6491,125.6784
5465,11.9649,97.6842,166.4971,123.8538
5466,12.5965,95.8012,163.4211,128.1813
5467,11.5556,98.0000,168.2982,122.1462
5468,12.8772,97.2281,164.6316,125.2632
5469,11.8480,97.7895,166.2807,124.0819
5470,12.6023,96.1696,164.9883,126.2398
5471,12.3216,96.6082,165.7076,125.3626
5472,12.3158,97.7193,166.5556,123.4094
5473,11.9708,97.9357,164.7602,125.3333
5474,12.0292,97.5029,168.5380,121.9298
5475,11.6199,98.7251,165.9181,123.7368
5476,12.2105,96.7076,165.4854,125.5965
5477,12.0585,97.3743,166.3275,124.2398
5478,13.1111,96.8246,163.7895,126.2749
5479,12.1696,95.8187,167.4620,124.5497
5480,12.9708,97.1111,165.3392,124.5789
5481,12.7135,97.6199,165.5497,124.1170
5482,12.6023,96.0000,166.0175,125.3801
5483,12.5497,99.3275,163.2456,124.8772
5484,12.7427,96.1287,166.5789,124.5497
5485,11.1930,97.4035,166.7602,124.6433
5486,12.9825,97.8363,166.0234,123.1579
5487,11.8421,98.5439,164.3684,125.2456
5488,12.9006,97.1871,164.7427,125.1696
5489,12.2222,98.4795,164.2281,125.0702
5490,12.3450,97.4971,163.7602,126.3977
5491,12.5906,99.4620,163.8363,124.1111
5492,12.9415,94.6023,167.1170,125.3392
5493,13.2164,97.6725,164.7310,124.3801
5494,11.7193,99.6082,165.1930,123.4795
5495,12.6901,97.9181,166.2047,123.1871
5496,12.2982,97.1637,166.0643,124.4737
5497,12.5848,98.0117,161.8421,127.5614
5498,12.9649,95.8187,167.1754,124.0409
5499,12.4444,97.2865,168.1813,122.0877
5500,12.3041,96.4327,166.3392,124.9240
5501,11.5205,98.0702,166.4269,123.9825
5502,12.2865,98.3684,164.8363,124.5088
5503,12.9181,98.0702,163.3977,125.6140
5504,12.9415,96.9064,167.5146,122.6374
5505,12.4795,97.7661,164.5614,125.1930
5506,12.9240,95.2281,167.4620,124.3860
5507,11.2281,98.6316,165.1988,124.9415
5508,12.7544,96.0643,165.2807,125.9006
5509,12.7485,97.5146,165.7076,124.0292
5510,11.9006,98.4152,164.5848,125.0994
5511,13.2924,97.0643,164.4211,125.2222
5512,11.6491,97.0234,164.7368,126.5906
5513,12.2865,98.7895,164.0877,124.8363
5514,12.0117,100.6316,164.0058,123.3509
5515,12.4795,100.3216,165.1930,122.0058
5516,12.3216,98.9123,166.4971,122.2690
5517,12.6433,96.0585,165.4211,125.8772
5518,12.0175,98.1287,167.8772,121.9766
5519,13.3158,97.1520,163.5497,125.9825
5520,13.2749,95.9415,164.2924,126.4912
5521,11.5673,99.0585,165.1287,124.2456
5522,12.6491,96.0643,166.1345,125.1520
5523,11.8772,98.6433,167.0702,122.4094
5524,12.9532,96.1871,165.5848,125.2749
5525,11.7953,97.4737,166.3158,124.4152
5526,12.9532,94.6784,167.2690,125.0994
5527,12.9181,99.2632,162.8947,124.9240
5528,12.4035,96.7719,167.0351,123.7895
5529,11.3743,97.9298,164.9240,125.7719
5530,11.8947,97.9240,165.5029,124.6784
5531,12.1404,99.4737,166.0175,122.3684
5532,11.0468,98.2924,166.2047,124.4561
5533,12.3567,97.3158,167.1871,123.1404
5534,12.8655,98.8421,164.6082,123.6842
5535,13.2573,97.9708,163.4094,125.3626
5536,12.7719,97.7953,166.0994,123.3333
5537,12.6082,97.0409,165.1988,125.1520
5538,12.8596,95.3450,165.4269,126.3684
5539,12.0936,97.4211,166.3216,124.1637
5540,12.1287,98.7310,165.8363,123.3041
5541,13.1871,96.1696,163.6199,127.0234
5542,11.7661,96.9766,167.1462,124.1111
5543,12.2865,98.7135,165.9064,123.0936
5544,13.0760,98.0292,164.6959,124.1988
5545,11.4678,98.7135,166.2456,123.5731
5546,13.2632,97.5497,165.5614,123.6257
5547,11.5848,98.3860,165.0877,124.9415
5548,12.1053,95.5205,167.0234,125.3509
5549,12.5965,98.1404,165.1813,124.0819
5550,12.5029,96.6140,167.7427,123.1404
5551,13.0175,97.9883,166.2865,122.7076
5552,12.5263,97.3392,164.8655,125.2690
5553,11.9298,95.9181,165.0292,127.1228
5554,12.1696,98.1988,166.1404,123.4912
5555,12.0760,97.1813,165.7251,125.0175
5556,13.0234,95.9474,165.6082,125.4211
5557,12.2456,96.8655,166.2982,124.5906
5558,12.5439,97.2690,166.3743,123.8129
5559,13.0936,97.1404,165.8480,123.9181
5560,12.6023,98.0468,166.2105,123.1404
5561,11.7544,98.7076,166.5322,123.0058
5562,12.4854,97.1520,164.2807,126.0819
5563,11.9181,99.3684,164.2047,124.5088
5564,12.4971,98.6374,164.6023,124.2632
5565,13.3450,98.6316,165.2749,122.7485
5566,12.0760,98.8655,166.0175,123.0409
5567,13.0936,96.7544,166.1988,123.9532
5568,13.2222,95.0292,164.2982,127.4503
5569,11.7836,95.1170,166.6842,126.4152
5570,12.1053,98.7602,163.5029,125.6316
5571,12.7018,99.1111,165.9942,122.1930
5572,12.9532,97.2339,165.6959,124.1170
5573,12.4561,97.1287,165.3860,125.0292
5574,10.8421,97.5029,167.3333,124.3216
5575,12.4854,95.8947,167.7076,123.9123
5576,12.3801,98.9474,166.0468,122.6257
5577,12.4035,97.8947,168.1287,121.5731
5578,12.5439,98.0468,165.7427,123.6667
5579,13.2222,98.2632,165.6023,122.9123
5580,11.9766,98.5029,164.3860,125.1345
5581,13.0234,96.0058,165.2222,125.7485
5582,11.9123,98.4094,165.7602,123.9181
5583,11.9240,98.4152,164.8421,124.8187
5584,13.6199,97.2690,163.5556,125.5556
5585,12.1754,96.7719,165.7485,125.3041
5586,12.0468,98.0292,164.5789,125.3450
5587,11.1111,97.6433,168.6901,122.5556
5588,12.7368,96.8187,166.3509,124.0936
5589,12.8187,99.0643,164.0585,124.0585
5590,12.1345,96.7135,164.5380,126.6140
5591,12.3918,97.5614,164.3801,125.6667
5592,13.0117,96.6257,165.7544,124.6082
5593,12.7193,97.9883,164.3860,124.9064
5594,12.7895,101.2339,164.8830,121.0936
5595,12.6316,97.8480,164.7544,124.7661
5596,11.9006,96.3158,163.6023,128.1813
5597,11.9532,95.6491,167.3041,125.0936
5598,11.9708,95.7778,167.6784,124.5731
5599,12.9883,96.9181,165.9357,124.1579
5600,13.7135,98.8129,162.7193,124.7544
5601,12.7836,99.7427,165.1579,122.3158
5602,11.9532,98.2515,166.4854,123.3099
5603,12.3392,100.1637,164.2456,123.2515
5604,13.1404,97.1111,165.9357,123.8129
5605,13.5088,96.1813,165.9883,124.3216
5606,12.3684,96.1520,166.3392,125.1404
5607,10.9883,98.7485,166.6023,123.6608
5608,12.0351,98.7076,164.6959,124.5614
5609,10.7778,99.6082,165.4561,124.1579
5610,12.8421,95.3509,165.1287,126.6784
5611,13.3041,94.9883,166.3801,125.3275
5612,12.6199,98.0643,168.1170,121.1988
5613,12.6725,96.7076,164.1053,126.5146
5614,12.0819,101.0175,163.9006,123.0000
5615,12.6257,98.1754,165.5906,123.6082
5616,12.1988,98.6023,166.0994,123.0994
5617,12.6725,97.8012,165.1579,124.3684
5618,12.5497,98.3918,165.3626,123.6959
5619,12.5965,99.4503,164.8129,123.1404
5620,13.2047,96.0468,166.3860,124.3626
5621,12.3333,97.5848,166.1579,123.9240
5622,13.0117,98.3216,164.2632,124.4035
5623,13.0175,97.2398,165.9532,123.7895
5624,13.1287,96.4386,167.5205,122.9123
5625,13.1053,96.3450,166.5088,124.0409
5626,12.0877,96.8070,165.0994,126.0058
5627,11.4269,99.0292,166.4327,123.1111
5628,13.2573,97.6784,164.4444,124.6199
5629,11.0468,99.4269,167.4094,122.1170
5630,12.2924,96.3684,166.4854,124.8538
5631,12.9474,97.6023,164.0877,125.3626
5632,13.5731,97.2924,166.3392,122.7953
5633,12.2456,96.9474,164.3626,126.4444
5634,12.8772,96.9532,165.8889,124.2807
5635,12.9649,98.1871,164.9474,123.9006
5636,12.3918,98.0702,164.2047,125.3333
5637,13.1696,100.0760,163.5556,123.1988
5638,12.3860,98.3743,165.5556,123.6842
5639,12.9649,98.2047,164.8889,123.9415
5640,12.3684,95.9532,166.8187,124.8596
5641,11.7895,99.3216,166.2982,122.5906
5642,12.3099,98.1520,164.7544,124.7836
5643,12.1287,100.7368,164.6433,122.4912
5644,12.1637,99.1579,166.2632,122.4152
5645,13.0351,99.7135,162.3333,124.9181
5646,11.9766,100.4971,164.5848,122.9415
5647,13.1228,97.3567,165.2164,124.3041
5648,11.0994,98.6550,166.1228,124.1228
5649,12.5263,95.4444,168.3860,123.6433
5650,12.5380,98.7310,165.6316,123.0994
5651,11.9474,96.4561,169.8889,121.7076
5652,12.5965,96.5380,164.5556,126.3099
5653,12.4737,96.4444,165.5789,125.5029
5654,12.2339,99.9298,167.3743,120.4620
5655,13.4386,96.8830,163.6433,126.0351
5656,12.6784,97.3801,164.9942,124.9474
5657,12.8772,97.3860,165.9649,123.7719
5658,12.7953,99.9766,162.7602,124.4678
5659,12.6199,96.0994,166.2047,125.0760
5660,13.3626,96.6550,164.5848,125.3977
5661,13.2222,97.5789,166.4094,122.7895
5662,11.1988,95.8129,165.8889,127.0994
5663,12.4620,99.7895,164.3275,123.4211
5664,12.4327,97.2281,166.0526,124.2865
5665,12.5497,97.8538,166.3743,123.2222
5666,13.9766,96.0000,164.2924,125.7310
5667,12.3041,98.5029,165.5614,123.6316
5668,13.0585,97.1111,166.2222,123.6082
5669,11.8480,97.7895,165.5439,124.8187
5670,12.7310,97.7135,166.4211,123.1345
5671,11.9766,99.1462,164.5205,124.3567
5672,12.4035,99.1696,164.8772,123.5497
5673,12.9591,96.8012,164.9181,125.3216
5674,13.1754,98.5263,163.2690,125.0292
5675,12.1462,99.8772,163.5965,124.3801
5676,11.8596,97.1813,165.4327,125.5263
5677,13.6842,96.3567,165.9181,124.0409
5678,13.1637,96.9883,166.2456,123.6023
5679,12.9357,97.8304,165.2222,124.0117
5680,11.0585,98.9240,166.7135,123.3041
5681,12.3626,98.2807,166.3743,122.9825
5682,13.3392,99.3041,162.6901,124.6667
5683,12.2456,97.0585,165.2222,125.4737
5684,12.3801,96.4678,168.6374,122.5146
5685,13.4444,97.2982,165.4912,123.7661
5686,13.7836,97.3977,164.2281,124.5906
5687,12.5906,98.0819,165.8830,123.4444
5688,12.6023,96.9825,165.0760,125.3392
5689,12.6316,97.8772,163.6550,125.8363
5690,12.4912,97.1930,165.5439,124.7719
5691,12.4327,99.0234,165.1404,123.4035
5692,12.4094,96.8772,165.9766,124.7368
5693,13.0760,97.9006,163.4386,125.5848
5694,12.5029,95.8421,166.0994,125.5556
5695,13.2515,97.3216,164.7193,124.7076
5696,12.4561,96.5673,165.9883,124.9883
5697,12.1520,97.0409,165.9474,124.8596
5698,11.6023,98.1579,167.0409,123.1988
5699,13.2632,97.8304,165.1053,123.8012
5700,12.4386,100.0175,164.5205,123.0234
5701,11.7485,99.2164,166.1170,122.9181
5702,11.9766,96.5497,165.9532,125.5205
5703,13.0526,100.3099,164.3684,122.2690
5704,12.0819,97.1637,166.1287,124.6257
5705,12.1988,96.9006,166.2807,124.6199
5706,12.7018,96.7661,165.8772,124.6550
5707,12.1520,98.8947,165.0877,123.8655
5708,11.9591,99.0877,167.7018,121.2515
5709,12.0526,97.3041,167.2515,123.3918
5710,12.5088,97.6199,165.9766,123.8947
5711,13.1871,98.5497,163.0409,125.2222
5712,11.8129,98.4737,166.0643,123.6491
5713,11.7427,98.2339,164.0175,126.0058
5714,12.1053,97.4737,163.7661,126.6550
5715,11.9825,98.2222,165.5497,124.2456
5716,12.1813,96.3392,166.6842,124.7953
5717,12.1053,98.2222,165.7719,123.9006
5718,11.6374,97.5731,167.8772,122.9123
5719,12.8363,95.1462,167.0292,124.9883
5720,12.1170,96.6784,164.5088,126.6959
5721,13.3450,97.6433,163.1754,125.8363
5722,11.7427,96.4444,166.8012,125.0117
5723,13.3743,98.5789,164.2807,123.7661
5724,12.4152,97.8187,165.8363,123.9298
5725,12.4912,98.3392,164.4737,124.6959
