strategy,n_urgent,rule,mean_electiveAppWT,mean_electiveScanWT,mean_urgentScanWT,mean_OT,mean_objective,ci_lo_objective,ci_hi_objective
1,17,2,47.86231455529556,0.25022459365785354,3.008451852656112,0.869672354598725,0.6191671575687081,0.6100906462230202,0.628243668914396
1,17,3,47.79767498414702,0.20193499827777955,3.057793304365624,0.8990757355702735,0.6242647817399127,0.6151820676524401,0.6333474958273854
1,17,4,47.24832402297876,0.10429162464540236,3.0554668475625473,0.897180251972141,0.6207363403421406,0.6116547590314396,0.6298179216528417
1,17,5,48.54739066696823,0.45842770413341744,3.0079759648187214,0.8694313588419561,0.6231921151403831,0.6141228783756186,0.6322613519051475
1,17,6,49.242237194497626,0.653944063291104,3.0080517120485255,0.8694796883463428,0.6273365227345442,0.6182688065131269,0.6364042389559615
1,17,7,49.95855632750171,0.8326654134531387,3.008169662220066,0.8695516774895699,0.6316134326722793,0.6225459260527435,0.6406809392918151
1,18,1,67.89484622620493,0.09904452605354282,3.039573443999684,0.8724392422992858,0.7418663721083275,0.7276874970098662,0.7560452472067888
1,18,2,68.57917409812573,0.2515286956396996,2.972500277604585,0.8341636664463924,0.7384871782544324,0.7243154983230428,0.7526588581858221
1,18,3,68.51771684366126,0.2034275760739445,3.021886539056177,0.8625656862889659,0.7436087236470826,0.7294335080040916,0.7577839392900737
1,18,4,67.95364553959776,0.10470481931255357,3.019830160639387,0.8610080208918552,0.740022669870236,0.725846578074267,0.754198761666205
1,18,5,69.2681428291282,0.4608997892109549,2.972430165836313,0.8341215667102605,0.7425803924091628,0.7284122468279624,0.7567485379903633
1,18,6,69.96872035819239,0.6567352860993482,2.9723166539958075,0.8340722597610266,0.7467378843221077,0.7325749580308579,0.7609008106133576
1,18,7,70.66915966409584,0.8354836771451917,2.9723081074052855,0.8340457051259966,0.7509062162836975,0.7367489605683865,0.7650634719990085
1,19,1,101.11127347830615,0.09910170912363206,3.003006101711642,0.8353694050210917,0.9355201629578777,0.9154801245900848,0.9555602013256705
1,19,2,101.81037438891717,0.25227820591895556,2.935877454507697,0.7979968706560614,0.9322227393237749,0.9121812052139394,0.9522642734336103
1,19,3,101.74009733697247,0.20456688426284206,2.9849317342687143,0.8253066032903154,0.9372548990673917,0.917214026286034,0.9572957718487494
1,19,4,101.17509368053977,0.10481701040275813,2.9832614935463337,0.8242071325707516,0.9337061997623294,0.9136687187560881,0.9537436807685706
1,19,5,102.51259176223127,0.4623314662402033,2.9356737687615952,0.797924523237392,0.9363799728915537,0.9163346265297376,0.9564253192533698
1,19,6,103.20274359706508,0.658446659298515,2.935657536839087,0.7979041579939811,0.940486215980524,0.9204413652228632,0.9605310667381847
1,19,7,103.90154212535145,0.83697864791791,2.935499103825537,0.797865549259216,0.9446281273616755,0.9245905907190676,0.9646656640042833
1,20,1,146.9909798726629,0.09896379638607612,2.9659228487884457,0.7978370765155524,1.2044932919645666,1.179190116534087,1.2297964673950461
1,20,2,147.68883000582122,0.25269082098921364,2.8987192640495842,0.7617554892875367,1.2011800968338102,1.1758802996973672,1.2264798939702533
1,20,3,147.62142267673985,0.20528366540593834,2.947286122439019,0.7877433435646913,1.2061751803309617,1.1808755792917502,1.2314747813701732
1,20,4,147.04471781915402,0.10460909857244881,2.9458534174280655,0.7868746293106299,1.2025832238758605,1.1772815457867036,1.2278849019650173
1,20,5,148.39242116439826,0.4628683559558474,2.8984511256153405,0.7615388001362758,1.2053383462850271,1.180036711983568,1.2306399805864863
1,20,6,149.09335531743258,0.6589233951372427,2.8985265725076856,0.7616447560881943,1.2095189563744604,1.1842174199890219,1.234820492759899
1,20,7,149.7836593996996,0.8372397399742679,2.8984940498501426,0.7615460562128633,1.2136242956164816,1.1883327504829606,1.2389158407500025
2,10,1,13.951531415930342,0.10215661028492383,3.7134177995640893,1.735134091381041,0.4956468075860715,0.4948097299833715,0.49648388518877146
